stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,113.69,1779.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.73,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.74,1316.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.83,0,0,0,33.18,0,11.86,0,0,0,0,0,0,0,0,0,0,0
  7-9,9.38,18.28,0,3.37,0,0,38.02,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,291.13,5.73,0,0,108.99,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.31,4.29,0,0,51.73,0,0,9.77,0,0,0,3.11,0,0,0,0,0,0
 14-21,0,0,0,1.14,1.24,0.81,6.99,0,0,0,0.84,0,0,0,0,0,0,0,14.26,0.85,5.23,0,0,6.25,20.25,2.88,1.74,0,0,0,0,0,1.28,0,1.77,0,12.62,0,0,2.87,0,0
 24-34,0,0,0.67,0,3.08,0,10.98,0,0,0,0,0,0,0,5.65,1.32,0,0,3.58,4.56,31.95,0,0,9.61,136.23,6.42,2.58,1.04,0,0,0.87,0,0,0.76,0,0,53.44,0,0,32.59,0,5.49
 36-46,0,0,0,0,8.48,0,36.25,0,0,2.09,9.02,0,0,3.69,0,0,8.84,0,0,1.73,50.88,0,2.44,15.62,410.35,3.61,3.39,0,0,0,9.7,0,0,0.59,0,0,117.29,0,0,37.01,0,28.63
 48-58,0,0,0,0,0.48,1.58,49.25,0.39,0,3.01,19.36,0,0,0.55,0,0.39,2.81,0,0,12.71,70.75,0,4.53,14.52,595.41,7.2,7.44,0.69,0,1.26,0,0,0,5.85,0,0,105.61,0,0,15.68,0,21.91
 60-70,0,0,0,0,3.96,0.95,285.32,0,0,1.48,106.42,0,0,3,5.47,0,6.82,0,5.16,26.61,153.44,0,12.78,14.57,1061.35,9.21,10,7.47,0,0.84,1.03,0,0,0.62,0,0,131.34,0,1.9,14.81,0.73,49.27
 72-82,0,0,0.56,0,7.73,5.06,350.2,0,4.4,3.41,87.82,0,0,1.58,5.49,0,3.16,2.78,0,9.54,166.88,0,7.36,24.1,725.07,0.52,5.29,1.24,0,0.77,0,0,0,2.76,0,0,71.36,0,2.64,37.69,6.36,41.12
 84-94,0,0,3.25,0,12.17,0,272.66,0,0,6.61,78.23,1.97,0,0,1.37,1.33,14.1,0,2.7,6.7,163.76,5.77,7.04,13.24,557.19,6.48,3.8,6.85,0,0,0,0,0,3.6,0,0,55.65,3.74,6.53,13.68,1.83,26.34
 96-106,0,0,2.24,0,2.74,7.95,272.81,0,0,8.12,96.16,2.22,0,0.71,3.69,0,13.64,1.73,0,1.94,131.13,2.09,5.26,7.7,492.25,2.63,7.48,9.32,0,9.85,4.81,0,0,1.24,0,0,49.1,0,2.45,39.21,9.48,23.24
108-118,0,0,2.21,0,4.88,2.32,265.22,3.26,0.57,3.27,89.11,1.7,0,0,4.35,0.49,22.8,1.08,0,20.67,156.72,0,3.85,5.78,652.4,2.78,8.46,15.97,0,1.02,1.31,0,0,2.76,0.53,0,33.67,0.89,2.54,27,6.21,31.85
120,0,0,0,0,32.52,1.38,260.08,0,0,3.32,77.34,1.88,0,1.15,6.67,1.65,0,0,1.99,1.64,107.99,0,0,23.29,1003.08,4.35,13.52,34.44,0,0,2.37,0,0,6.92,0,0,18.18,0,0,8.46,0,0
